name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bengaluru,19-03-2021,32.8,18,25.6,31.1,18,25,10.3,43.4,0,0,0,,0,0,27,22.3,98.4,1014.3,9.4,7.1,305.6,26.3,10,,2021-03-19T06:24:29,2021-03-19T18:30:30,0.19,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-03-2021,32.1,18,25.8,31.6,18,25.2,10.3,41.4,0,0,0,,0,0,28.1,14.9,120.3,1013.1,13.3,7,312.1,26.9,10,,2021-03-20T06:23:49,2021-03-20T18:30:35,0.22,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-03-2021,33,19,26.1,31,19,25.4,9.5,41,0,0,0,,0,0,28.1,14.8,98,1012.9,8.9,6.8,307,26.6,10,,2021-03-21T06:23:09,2021-03-21T18:30:39,0.25,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-03-2021,33.8,19,26.5,31.6,19,25.6,8.3,38.9,0,0,0,,0,0,35.3,14.9,98.6,1014.3,15.3,6.5,310,26.9,10,,2021-03-22T06:22:30,2021-03-22T18:30:42,0.29,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-03-2021,34.1,19.9,27.5,32.9,19.9,27,14.4,49.6,0,0,0,,0,0,37.1,16.4,115.9,1014.8,20.6,6.4,309.9,26.9,10,,2021-03-23T06:21:50,2021-03-23T18:30:46,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-03-2021,33.9,19.9,26.9,32.7,19.9,26.3,14.4,51.5,0,0,0,,0,0,34.2,20.4,88,1015.2,20.7,6.8,307,26.6,10,,2021-03-24T06:21:10,2021-03-24T18:30:50,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-03-2021,34.9,20.9,27.8,32.4,20.9,27.1,13,44.7,0,0,0,,0,0,37.4,22.2,96.4,1014.3,44.2,6.3,280.9,24.2,10,,2021-03-25T06:20:30,2021-03-25T18:30:54,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-03-2021,35,21,28,33.1,21,27.1,11,39.3,0,0,0,,0,0,35.3,25.7,90.4,1013.7,23.1,6.9,303.8,26.3,10,,2021-03-26T06:19:50,2021-03-26T18:30:57,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,remote,43302599999,43295099999"
Bengaluru,27-03-2021,34.9,21,27.7,33.1,21,27.2,13.9,46.7,0,0,0,,0,0,34.2,22.4,89.9,1013.3,23.5,6.7,312.7,27.1,10,,2021-03-27T06:19:10,2021-03-27T18:31:01,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-03-2021,33.9,20,27.2,32.1,20,26.9,14.3,48.7,0,0,0,,0,0,28.4,11.3,75.2,1013.2,33.1,5.9,259.7,22.5,9,,2021-03-28T06:18:31,2021-03-28T18:31:05,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-03-2021,33.9,20,27.5,33,20,27.1,14.1,48.1,0,0,0,,0,0,26.6,14.6,103.6,1012.8,41.1,6.8,284.9,24.6,10,,2021-03-29T06:17:51,2021-03-29T18:31:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-03-2021,34,22.9,28.1,33.6,22.9,28,15.8,51.7,0,0,0,,0,0,29.9,15,267.7,1012.1,51.7,6.8,272.4,23.6,9,,2021-03-30T06:17:11,2021-03-30T18:31:12,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,31-03-2021,35.6,22.7,29.4,35.7,22.7,28.9,13.2,40,0,0,0,,0,0,30.6,9.5,322.2,1010.6,33.2,6.3,304.6,26.3,10,,2021-03-31T06:16:32,2021-03-31T18:31:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-04-2021,35.9,22.9,29.3,34.3,22.9,28.4,13.3,45.7,0,0,0,,0,0,36.4,20.5,285.1,1010.8,15.4,6.3,317.6,27.3,10,,2021-04-01T06:15:52,2021-04-01T18:31:20,0.62,Clear,Clear conditions throughout the day.,clear-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-04-2021,35.9,21.9,28.6,33.9,21.9,27.7,12.8,44.5,0,0,0,,0,0,28.8,18.4,295.5,1010.8,7.5,7.5,317.9,27.5,10,,2021-04-02T06:15:13,2021-04-02T18:31:23,0.66,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-04-2021,34.9,22.9,28.4,33.7,22.9,28.2,15.1,48.3,0,0,0,,0,0,27.7,21.7,258,1011.6,38.4,7.7,269.3,23.3,9,,2021-04-03T06:14:34,2021-04-03T18:31:27,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-04-2021,35.1,22.9,29.1,35.1,22.9,28.7,15.3,47.5,0,0,0,,0,0,28.8,20.5,310.9,1012.8,39,6.8,268.4,23.1,9,,2021-04-04T06:13:55,2021-04-04T18:31:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-04-2021,34.9,22.9,28,33,22.9,27.9,16.1,52.4,0,0,0,,0,0,32.8,13,76.4,1013.4,33,6.4,262.1,22.8,9,,2021-04-05T06:13:16,2021-04-05T18:31:36,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-04-2021,34,21,27.6,33,21,27.4,16.4,56,0,0,0,,0,0,32,18.4,105.2,1014.3,36.2,6.4,308.6,26.6,10,,2021-04-06T06:12:38,2021-04-06T18:31:40,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-04-2021,35,19,27.9,33,19,27.1,11.4,42.8,0,0,0,,0,0,40.7,20.6,90.8,1015.1,16.1,6.2,319,27.7,10,,2021-04-07T06:12:00,2021-04-07T18:31:44,0.83,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-04-2021,34.1,20,27.5,32.3,20,26.9,11.9,42.2,0,0,0,,0,0,21.6,18.3,132.7,1013.4,27.7,6.2,308.7,26.9,10,,2021-04-08T06:11:22,2021-04-08T18:31:49,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-04-2021,33.9,21,27.3,32.3,21,26.8,12.4,42.9,0,0,0,,0,0,28.4,14.7,103.1,1012.8,18.8,6.5,280.8,24.3,10,,2021-04-09T06:10:45,2021-04-09T18:31:54,0.9,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-04-2021,32.9,20,26.7,31.9,20,26.3,13.7,47.4,0,0,0,,0,0,28.8,18.4,95,1014.3,13.7,6.9,315.5,27.4,10,,2021-04-10T06:10:07,2021-04-10T18:31:59,0.94,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-04-2021,33,20,27.1,31.6,20,26.9,15.5,52.8,0,0,0,,0,0,32,14.8,110.5,1015.4,33.9,6.3,292.3,25.3,10,,2021-04-11T06:09:31,2021-04-11T18:32:04,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-04-2021,33.9,22,27.2,32.9,22,27.3,18.2,61.1,0.1,100,4.17,rain,0,0,34.6,15.2,101.4,1015.7,46.6,6.7,263.1,22.6,9,,2021-04-12T06:08:54,2021-04-12T18:32:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-04-2021,32.1,22,26.9,32.4,22,27.1,18,61.2,0,0,0,,0,0,29.5,14.8,129,1015.4,49.5,7.3,283.3,24.4,10,,2021-04-13T06:08:18,2021-04-13T18:32:15,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-04-2021,31.9,22.1,25.4,32.6,22.1,25.7,19.9,73.7,0.913,100,8.33,rain,0,0,28.4,18.7,101.5,1014.8,70.7,5.8,214.5,18.3,7,,2021-04-14T06:07:43,2021-04-14T18:32:20,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-04-2021,31.9,19,24.7,31.8,19,24.8,19.1,74.4,0.256,100,8.33,rain,0,0,22.7,20.5,42.1,1014.8,71.2,6,225.9,19.5,9,,2021-04-15T06:07:07,2021-04-15T18:32:26,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-04-2021,32.9,20.9,26.8,32.2,20.9,27,17.8,61.5,0,0,0,,0,0,27.7,18,52.9,1014.1,42.2,6.6,251.6,21.7,9,,2021-04-16T06:06:33,2021-04-16T18:32:33,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-04-2021,33.9,22.8,27.7,33.1,22.8,28.1,18.3,59.3,0,0,0,,0,0,26.6,16.6,177.2,1015,44.5,6.5,256.5,22.1,8,,2021-04-17T06:05:58,2021-04-17T18:32:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-04-2021,33.9,23.1,28.2,32.8,23.1,28.3,17.8,57.8,0.1,100,4.17,rain,0,0,28.1,14.6,154,1016,44.9,6.6,247.6,21.4,8,,2021-04-18T06:05:25,2021-04-18T18:32:46,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-04-2021,34,22.9,28.5,34.7,22.9,28.7,18,57,0.1,100,4.17,rain,0,0,26.3,18.4,252.3,1014,40.1,6.4,256.9,22.1,9,,2021-04-19T06:04:51,2021-04-19T18:32:53,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-04-2021,34,23.1,27.4,34.2,23.1,27.8,18.6,60.7,3.4,100,16.67,rain,0,0,26.6,14.9,270.5,1013.2,67.9,5.8,238.8,20.6,9,,2021-04-20T06:04:19,2021-04-20T18:33:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-04-2021,33.9,22.9,27.3,33.9,22.9,27.5,19.2,64.9,0.596,100,4.17,rain,0,0,22,14.7,254.2,1014.8,47.2,5.9,249.2,21.4,9,,2021-04-21T06:03:47,2021-04-21T18:33:08,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-04-2021,32.8,21.4,26.3,33.8,21.4,26.8,19.4,67.7,49.324,100,16.67,rain,0,0,23.8,12.2,289,1014.5,63.6,5.5,247.7,21.4,9,,2021-04-22T06:03:15,2021-04-22T18:33:16,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-04-2021,32.9,20.9,25.2,33.4,20.9,25.4,19.2,72.7,55.196,100,8.33,rain,0,0,55.4,28.9,273,1015,64,6.3,267.7,23.1,9,,2021-04-23T06:02:44,2021-04-23T18:33:25,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-04-2021,31.9,20,24.7,32.8,20,25,19.8,76.9,11,100,4.17,rain,0,0,23.4,20.5,244.4,1014,67.9,6,247.3,21.1,9,,2021-04-24T06:02:14,2021-04-24T18:33:33,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-04-2021,32,21,26.7,31.9,21,27.2,19,65.7,0.013,100,4.17,rain,0,0,24.1,11.3,90.5,1013.6,47,6.4,271.9,23.4,9,,2021-04-25T06:01:44,2021-04-25T18:33:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-04-2021,33.9,23,27.8,32.5,23,27.8,17.1,56.9,0,0,0,,0,0,24.1,11.4,88,1013.1,30.8,6.5,301.4,25.9,10,,2021-04-26T06:01:15,2021-04-26T18:33:51,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-04-2021,33,22,27.3,32.4,22,27.3,16.6,55.2,0,0,0,,0,0,22.7,11.3,94.8,1014,33.9,6.2,282.1,24.2,10,,2021-04-27T06:00:46,2021-04-27T18:34:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-04-2021,33.4,21,27.7,33.9,21,27.8,16.6,53.5,0,0,0,,0,0,20.2,11.2,58.8,1014.6,35.5,6,290,25,9,,2021-04-28T06:00:18,2021-04-28T18:34:11,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-04-2021,34,23,28.2,33.9,23,28.4,17.4,55.1,0.004,100,4.17,rain,0,0,29.2,14.9,105.6,1013.8,43.1,6.1,282.6,24.3,9,,2021-04-29T05:59:51,2021-04-29T18:34:21,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-04-2021,32.9,20,27,33.3,20,27.4,17.6,58.4,0,0,0,,0,0,28.4,21.7,124.2,1013.1,49.2,6.3,274.7,23.7,10,,2021-04-30T05:59:25,2021-04-30T18:34:32,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,remote,43302599999,43295099999"
Bengaluru,01-05-2021,33,22,27.1,32,22,27.2,17.6,59.3,0,0,0,,0,0,27,16.6,105.9,1013.5,46.7,6.7,280.2,24.2,9,,2021-05-01T05:58:59,2021-05-01T18:34:43,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-05-2021,32.7,22,27.1,32.4,22,27.4,18.6,62.1,0,0,0,,0,0,25.2,18.1,120.6,1013.6,52.1,6.4,270.4,23.5,9,,2021-05-02T05:58:34,2021-05-02T18:34:54,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-05-2021,32.9,23,27.5,33.4,23,28.2,19.5,64.4,0.6,100,12.5,rain,0,0,31.7,14.7,110.6,1012.8,50.2,6.6,250.2,21.5,8,,2021-05-03T05:58:10,2021-05-03T18:35:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-05-2021,31.9,23,26.6,32.9,23,27.2,20,68.6,0.795,100,4.17,rain,0,0,23.4,17.9,178.3,1012.9,53,5.9,243.8,21.1,7,,2021-05-04T05:57:46,2021-05-04T18:35:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-05-2021,33,23,27.6,33.3,23,28,19,63,0,0,0,,0,0,27,14.8,133.1,1012.4,46.6,6.6,285.5,24.7,10,,2021-05-05T05:57:24,2021-05-05T18:35:30,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-05-2021,33,23,27.7,34.6,23,28.2,19.1,62.4,0.1,100,4.17,rain,0,0,31.3,18.4,131.3,1013.6,46.7,6.4,288.9,25,10,,2021-05-06T05:57:02,2021-05-06T18:35:43,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-05-2021,32.9,23,27.5,33.6,23,28,18.8,61.6,0.5,100,16.67,rain,0,0,24.5,20.5,124.2,1014.3,46.8,6.7,251.7,21.7,8,,2021-05-07T05:56:41,2021-05-07T18:35:56,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-05-2021,32.9,22,27.2,33.4,22,27.9,19.7,65.8,0.1,100,4.17,rain,0,0,27.7,18.4,125.6,1013.4,46.5,6.7,271.2,23.5,9,,2021-05-08T05:56:20,2021-05-08T18:36:09,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-05-2021,33.9,23,28.1,34.1,23,28.6,19,60.9,0.1,100,4.17,rain,0,0,27.7,18.3,118.1,1012.2,37.9,6.9,280.7,24.3,9,,2021-05-09T05:56:01,2021-05-09T18:36:23,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-05-2021,32.9,23,27.4,34.9,23,28.3,20.6,68.3,1.987,100,4.17,rain,0,0,20.9,25.3,168.9,1012.1,49.4,6.3,247.6,21.3,8,,2021-05-10T05:55:42,2021-05-10T18:36:37,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-05-2021,33.2,23,27.4,37.3,23,28.6,20.7,68.1,1.3,100,20.83,rain,0,0,23,14.8,241.3,1011.9,55.3,6.5,257.3,22.3,8,,2021-05-11T05:55:24,2021-05-11T18:36:51,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-05-2021,31.9,21,25.8,34.8,21,26.8,21.5,79.2,32,100,4.17,rain,0,0,21.6,17.9,278.1,1011.4,70.8,5.6,241.9,20.8,9,,2021-05-12T05:55:07,2021-05-12T18:37:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-05-2021,31.9,21,25.7,34,21,26.6,21,77.4,24,100,8.33,rain,0,0,23.8,16.6,243.5,1010.5,58.9,6.2,258.8,22.4,9,,2021-05-13T05:54:51,2021-05-13T18:37:20,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-05-2021,32.9,21,26.5,34.6,21,27.3,20.2,71.4,5.057,100,8.33,rain,0,0,51.8,22.3,148.2,1008.8,52.1,6.7,257.8,22.3,10,,2021-05-14T05:54:35,2021-05-14T18:37:36,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-05-2021,26.9,22,24.2,28.4,22,24.4,19.9,77,7.2,100,37.5,rain,0,0,38.9,25.7,158.2,1008,69.1,5.9,88.7,7.5,3,,2021-05-15T05:54:21,2021-05-15T18:37:51,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-05-2021,28,21,24.2,30.1,21,24.5,20.4,79.7,4.1,100,37.5,rain,0,0,44.6,25.9,195.6,1009.9,67.3,6.1,74.4,6.4,4,,2021-05-16T05:54:07,2021-05-16T18:38:07,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-05-2021,31.7,21,25.6,33.9,21,26.4,19.9,72.2,0.5,100,12.5,rain,0,0,35.6,22,215,1011.3,48.2,6.8,252.2,21.8,9,,2021-05-17T05:53:54,2021-05-17T18:38:23,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-05-2021,31.9,21.9,25.5,35,21.9,26.3,20.7,75.8,0.006,100,4.17,rain,0,0,39.6,20.5,226.7,1011.6,40.1,6.8,271.5,23.6,9,,2021-05-18T05:53:42,2021-05-18T18:38:39,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-05-2021,33.9,21.8,26.6,35.6,21.8,27.4,20.1,69.9,4.4,100,8.33,rain,0,0,34.9,26,221.2,1011.5,44.5,7.1,264.4,22.9,9,,2021-05-19T05:53:31,2021-05-19T18:38:55,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-05-2021,30.9,22.4,25.3,33.1,22.4,25.9,21,78.3,0.994,100,4.17,rain,0,0,37.1,18.5,245.7,1012.1,67.7,6,212.7,18.4,8,,2021-05-20T05:53:21,2021-05-20T18:39:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-05-2021,28,21.3,23.8,30.6,21.3,24.1,21.6,88.2,25.145,100,12.5,rain,0,0,33.5,22.1,249.9,1012.4,69.7,5.4,141.3,12.1,6,,2021-05-21T05:53:12,2021-05-21T18:39:29,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-05-2021,30,21.2,24.9,31.8,21.2,25.4,20.8,79.5,6.994,100,8.33,rain,0,0,32.8,27.7,258.3,1011.9,66.6,6,181.4,15.6,7,,2021-05-22T05:53:03,2021-05-22T18:39:46,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-05-2021,31,21,25.7,32.3,21,26.5,20.2,73.4,0,0,0,,0,0,34.6,16.6,257.2,1011.9,58.6,6.7,258.1,22.2,9,,2021-05-23T05:52:55,2021-05-23T18:40:03,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-05-2021,31.9,21,26,33.3,21,26.6,19.4,69.1,0.2,100,4.17,rain,0,0,43.9,35.3,287.5,1012.4,56.3,7,248.1,21.7,9,,2021-05-24T05:52:49,2021-05-24T18:40:21,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-05-2021,30,21,24.6,32.4,21,25.2,20.7,80.8,31,100,4.17,rain,0,0,40.3,22.3,258.3,1011,67.6,5.9,214.8,18.5,8,,2021-05-25T05:52:43,2021-05-25T18:40:38,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-05-2021,30.9,20.9,25,31.8,20.9,25.5,19.9,75.5,0,0,0,,0,0,41,29.5,258.3,1010.3,61.8,6.6,234.4,20.4,9,,2021-05-26T05:52:38,2021-05-26T18:40:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-05-2021,31.9,20,25.6,31.5,20,25.8,18.2,66.7,0,0,0,,0,0,47.2,27.7,266.9,1011.2,48.3,6.5,280.7,24.2,9,,2021-05-27T05:52:33,2021-05-27T18:41:14,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-05-2021,31,20,25.7,31.3,20,26,18,64.5,0,0,0,,0,0,39.2,22.5,264.3,1012.1,35.8,6.9,298.3,25.8,9,,2021-05-28T05:52:30,2021-05-28T18:41:32,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-05-2021,32,21,26,32.8,21,26.5,19.4,69,0,0,0,,0,0,33.1,27.7,250.5,1012.8,38.1,6.9,236.6,20.5,8,,2021-05-29T05:52:27,2021-05-29T18:41:50,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-05-2021,32,21,26.2,33.4,21,26.8,19.3,67.4,0.9,100,20.83,rain,0,0,36,27.7,251.5,1012.5,44.8,7.3,231.1,20,8,,2021-05-30T05:52:25,2021-05-30T18:42:08,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,31-05-2021,32,21.8,26.5,33.3,21.8,27.2,19.2,65.6,0.9,100,16.67,rain,0,0,40.7,24.1,249.5,1011.3,48.5,7.8,289.9,25.1,9,,2021-05-31T05:52:25,2021-05-31T18:42:26,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
